"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
2143,"SNAK","Inventure Foods, Inc.","Consumer Goods","Processed & Packaged Goods","USA",237.17,35.06,12.32,0.41%,4525
2144,"SNBC","Sun Bancorp Inc.","Financial","Regional - Northeast Banks","USA",316.59,,3.67,0.27%,3262
2145,"SNCR","Synchronoss Technologies, Inc.","Technology","Application Software","USA",1146.20,105.07,28.98,-1.50%,51263
2146,"SNDK","SanDisk Corp.","Technology","Data Storage Devices","USA",15684.83,17.97,67.61,-0.75%,787753
2147,"SNFCA","Security National Financial Corp.","Financial","Credit Services","USA",52.69,3.95,4.72,1.29%,2323
2148,"SNHY","Sun Hydraulics Corp.","Industrial Goods","Industrial Equipment & Components","USA",1023.90,28.06,39.67,1.69%,10704
2149,"SNMX","Senomyx Inc.","Basic Materials","Specialty Chemicals","USA",175.30,,4.26,-1.16%,15688
2150,"SNPS","Synopsys Inc.","Technology","Semiconductor Equipment & Materials","USA",5973.44,27.52,38.95,0.36%,149680
2151,"SNSS","Sunesis Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",238.33,,4.62,0.22%,42445
2152,"SNTA","Synta Pharmaceuticals Corp.","Healthcare","Biotechnology","USA",296.90,,4.26,-0.93%,641296
2153,"SNTS","Santarus, Inc.","Healthcare","Biotechnology","USA",2126.15,19.48,31.93,-0.03%,458224
2154,"SOCB","Southcoast Financial Corp.","Financial","Regional - Southeast Banks","USA",40.89,4.10,5.84,1.04%,104
2155,"SODA","SodaStream International Ltd.","Consumer Goods","Beverages - Soft Drinks","Israel",1076.96,22.58,52.55,1.65%,282753
2156,"SOFO","Sonic Foundry Inc.","Technology","Application Software","USA",36.58,,9.21,-0.86%,353
2157,"SOHO","Sotherly Hotels Inc.","Financial","REIT - Hotel/Motel","USA",56.47,,5.67,1.98%,480
2158,"SOHU","Sohu.com Inc.","Technology","Internet Information Providers","China",2575.25,840.75,68.04,1.16%,177348
2159,"SONA","Southern National Bancorp of Virginia Inc.","Financial","Regional - Mid-Atlantic Banks","USA",115.90,18.87,10.00,0.00%,2118
2160,"SONC","Sonic Corp.","Services","Restaurants","USA",1141.94,31.83,20.52,0.74%,48584
2161,"SONS","Sonus Networks, Inc.","Technology","Communication Equipment","USA",846.00,,2.97,-1.82%,392011
2162,"SORL","SORL Auto Parts, Inc.","Consumer Goods","Auto Manufacturers - Major","China",68.92,5.41,3.63,1.54%,17850
2163,"SOXX","iShares PHLX SOX Semiconductor Sector","Financial","Exchange Traded Fund","USA",176.00,,69.95,-0.64%,13084
2164,"SPAN","Span-America Medical Systems Inc.","Healthcare","Medical Appliances & Equipment","USA",62.90,12.65,20.75,-2.95%,2846
2165,"SPAR","Spartan Motors Inc.","Consumer Goods","Trucks & Other Vehicles","USA",219.48,,6.49,0.93%,11494
2166,"SPBC","SP Bancorp, Inc.","Financial","Credit Services","USA",29.48,17.66,19.74,1.60%,169
2167,"SPCB","SuperCom Ltd.","Technology","Security Software & Services","Israel",40.98,9.81,4.72,0.21%,10461
2168,"SPCHB","Sport Chalet Inc.","Services","Sporting Goods Stores","USA",19.16,,1.38,2.22%,50
2169,"SPDC","Speed Commerce, Inc.","Services","Computers Wholesale","USA",237.39,,4.28,2.39%,52655
2170,"SPEX","Spherix Inc.","Healthcare","Medical Laboratories & Research","USA",5.69,,8.14,0.99%,2303
2171,"SPHS","Sophiris Bio, Inc.","Healthcare","Drugs - Generic","USA",11.62,,3.70,0.27%,6419
2172,"SPIL","Siliconware Precision Industries Co. Ltd.","Technology","Semiconductor Equipment & Materials","Taiwan",3714.94,23.15,5.90,-1.99%,101492
2173,"SPIR","Spire Corp.","Technology","Semiconductor - Broad Line","USA",4.14,,0.52,8.33%,37445
2174,"SPLK","Splunk, Inc.","Technology","Application Software","USA",7367.56,,67.32,-3.14%,289266
2175,"SPLS","Staples, Inc.","Services","Specialty Retail, Other","USA",9907.72,17.10,15.36,0.92%,1547027
2176,"SPNC","The Spectranetics Corporation","Healthcare","Medical Appliances & Equipment","USA",998.46,,24.52,0.30%,55701
2177,"SPNS","Sapiens International Corp. NV","Technology","Business Software & Services","Israel",300.83,26.52,7.64,-0.65%,38568
2178,"SPPI","Spectrum Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",511.32,,8.20,-0.67%,3195130
2179,"SPPR","Supertel Hospitality, Inc.","Financial","REIT - Hotel/Motel","USA",6.88,,2.36,-0.84%,2541
2180,"SPRD","Spreadtrum Communications Inc.","Technology","Semiconductor - Broad Line","China",517.99,7.52,30.91,0.00%,137455
2181,"SPRO","SmartPros Ltd.","Services","Education & Training Services","USA",11.66,,2.45,-1.61%,230
2182,"SPRT","Support.com, Inc.","Technology","Internet Software & Services","USA",176.66,21.13,3.44,1.78%,111973
2183,"SPSC","SPS Commerce, Inc.","Technology","Application Software","USA",981.27,920.86,63.99,-0.74%,10810
2184,"SPTN","Spartan Stores Inc.","Services","Food Wholesale","USA",515.59,19.63,23.50,-0.25%,32477
2185,"SPU","SkyPeople Fruit Juice, Inc.","Consumer Goods","Beverages - Soft Drinks","China",46.66,3.07,1.75,0.00%,2800
2186,"SPWR","SunPower Corporation","Technology","Semiconductor - Specialized","USA",3482.92,,28.56,-0.52%,773857
2187,"SQBG","Sequential Brands Group, Inc.","Consumer Goods","Textile - Apparel Clothing","USA",87.95,,5.39,0.00%,0
2188,"SQI","SciQuest, Inc.","Technology","Application Software","USA",692.27,,29.49,-1.73%,27257
2189,"SQNM","Sequenom Inc.","Healthcare","Biotechnology","USA",241.59,,2.15,2.87%,598185
2190,"SQQQ","ProShares UltraPro Short QQQ","Financial","Exchange Traded Fund","USA",,,16.09,0.69%,501790
2191,"SRCE","1st Source Corporation","Financial","Regional - Midwest Banks","USA",779.71,14.75,32.24,0.75%,1505
2192,"SRCL","Stericycle, Inc.","Industrial Goods","Waste Management","USA",9838.41,33.03,114.02,-0.51%,89221
2193,"SRDX","SurModics Inc.","Healthcare","Diagnostic Substances","USA",331.84,23.66,23.49,0.30%,8612
2194,"SREV","ServiceSource Corporation","Technology","Business Software & Services","USA",641.91,,7.88,-2.11%,266832
2195,"SRNE","Sorrento Therapeutics, Inc.","Healthcare","Biotechnology","USA",126.23,,9.48,0.96%,18801
2196,"SRPT","Sarepta Therapeutics, Inc.","Healthcare","Biotechnology","USA",644.58,,19.42,2.26%,615041
2197,"SSBI","Summit State Bank","Financial","Regional - Pacific Banks","USA",48.59,12.62,10.35,1.27%,6143
2198,"SSFN","Stewardship Financial Corp.","Financial","Regional - Northeast Banks","USA",27.54,33.14,4.78,3.02%,1745
2199,"SSH","Sunshine Heart Inc.","Healthcare","Medical Appliances & Equipment","USA",99.58,,8.37,0.12%,12560
2200,"SSNC","SS&C Technologies Holdings, Inc.","Technology","Business Software & Services","USA",3283.63,31.87,40.35,0.50%,53329
2201,"SSRI","Silver Standard Resources Inc.","Basic Materials","Silver","Canada",557.21,,7.03,1.88%,507640
2202,"SSYS","Stratasys Inc.","Technology","Computer Peripherals","USA",4972.48,,117.77,-0.58%,178863
2203,"STAA","STAAR Surgical Company","Healthcare","Medical Instruments & Supplies","USA",487.31,,13.64,2.87%,26373
2204,"STAN","Standard Parking Corp.","Services","Management Services","USA",535.48,2444.00,24.44,0.00%,0
2205,"STB","Student Transportation, Inc.","Services","Consumer Services","Canada",507.54,207.00,6.23,0.32%,55534
2206,"STBA","S&T Bancorp Inc.","Financial","Regional - Northeast Banks","USA",713.57,14.85,24.18,0.50%,2009
2207,"STBZ","State Bank Financial Corporation","Financial","Money Center Banks","USA",560.30,87.55,17.53,0.11%,33099
2208,"STCK","Stock Building Supply Holdings, Inc.","Industrial Goods","General Building Materials","USA",361.59,,17.79,-2.52%,91316
2209,"STEI","Stewart Enterprises Inc.","Services","Personal Services","USA",1114.55,25.31,13.21,0.38%,181152
2210,"STEL","StellarOne Corporation","Financial","Regional - Mid-Atlantic Banks","USA",537.61,21.90,23.85,0.85%,2611
2211,"STEM","StemCells Inc.","Healthcare","Biotechnology","USA",50.93,,1.25,1.62%,111086
2212,"STFC","State Auto Financial Corp.","Financial","Property & Casualty Insurance","USA",771.40,11.88,19.12,0.63%,3006
2213,"STKL","SunOpta Inc.","Consumer Goods","Processed & Packaged Goods","Canada",572.76,,8.65,0.23%,9469
2214,"STLD","Steel Dynamics Inc.","Basic Materials","Steel & Iron","USA",4184.34,22.28,18.23,-3.75%,1649549
2215,"STLY","Stanley Furniture Co. Inc.","Consumer Goods","Home Furnishings & Fixtures","USA",52.16,,3.69,0.00%,0
2216,"STML","Stemline Therapeutics, Inc.","Healthcare","Biotechnology","USA",239.46,,19.11,-0.47%,35516
2217,"STMP","Stamps.com Inc.","Services","Catalog & Mail Order Houses","USA",666.33,19.78,42.03,-0.24%,44690
2218,"STND","Standard Financial Corp.","Financial","Regional - Northeast Banks","USA",53.16,20.22,18.40,0.00%,0
2219,"STNR","Steiner Leisure Ltd.","Services","Personal Services","Bahamas",812.51,16.95,55.55,0.23%,5554
2220,"STRA","Strayer Education Inc.","Services","Education & Training Services","USA",360.91,7.18,34.68,0.99%,68684
2221,"STRL","Sterling Construction Co. Inc.","Industrial Goods","Heavy Construction","USA",182.34,,11.04,0.82%,4666
2222,"STRM","Streamline Health Solutions, Inc.","Technology","Healthcare Information Services","USA",84.12,,6.59,0.76%,13968
2223,"STRN","Sutron Corp.","Technology","Scientific & Technical Instruments","USA",26.24,39.85,5.06,-2.32%,11942
2224,"STRS","Stratus Properties Inc.","Financial","Real Estate Development","USA",135.25,66.80,16.70,0.00%,0
2225,"STRT","Strattec Security Corp.","Consumer Goods","Auto Parts","USA",144.07,14.95,42.60,0.00%,0
2226,"STRZA","Starz","Services","Entertainment - Diversified","USA",3144.05,,27.17,-0.95%,140209
2227,"STSA","Sterling Financial Corp.","Financial","Savings & Loans","USA",2061.18,22.66,32.80,-0.85%,102886
2228,"STSI","Star Scientific, Inc.","Healthcare","Drug Manufacturers - Major","USA",201.83,,1.20,0.00%,133892
2229,"STX","Seagate Technology PLC","Technology","Data Storage Devices","Ireland",18903.15,11.69,52.01,-1.77%,1753313
2230,"STXS","Stereotaxis Inc.","Healthcare","Medical Appliances & Equipment","USA",29.81,,3.70,1.68%,706575
2231,"SUBK","Suffolk Bancorp","Financial","Regional - Northeast Banks","USA",228.10,19.91,19.91,1.01%,730
2232,"SUMR","Summer Infant, Inc.","Consumer Goods","Personal Products","USA",37.20,,2.08,0.48%,17305
2233,"SUNS","Solar Senior Capital Ltd","Financial","Asset Management","USA",211.53,26.23,18.34,-0.11%,10647
2234,"SUPN","Supernus Pharmaceuticals, Inc.","Healthcare","Drugs - Generic","USA",216.28,,7.00,0.14%,85424
2235,"SUPX","Supertex Inc.","Technology","Semiconductor - Integrated Circuits","USA",277.50,32.59,24.32,0.83%,9618
2236,"SURG","Synergetics USA, Inc.","Healthcare","Medical Appliances & Equipment","USA",88.78,43.87,3.53,0.57%,29095
2237,"SUSQ","Susquehanna Bancshares, Inc.","Financial","Regional - Northeast Banks","USA",2333.09,13.27,12.46,-0.08%,207384
2238,"SUTR","Sutor Technology Group Limited","Basic Materials","Steel & Iron","China",75.61,3.66,1.84,0.55%,123
2239,"SVA","Sinovac Biotech Ltd.","Healthcare","Biotechnology","China",334.74,,6.08,0.00%,88618
2240,"SVBI","Severn Bancorp Inc.","Financial","Regional - Mid-Atlantic Banks","USA",43.29,30.71,4.33,0.70%,3604
2241,"SWHC","Smith & Wesson Holding Corporation","Industrial Goods","Aerospace/Defense Products & Services","USA",819.64,9.52,12.80,0.27%,350964
2242,"SWIR","Sierra Wireless Inc.","Technology","Communication Equipment","Canada",595.98,,19.46,0.46%,318018
2243,"SWKS","Skyworks Solutions Inc.","Technology","Semiconductor - Integrated Circuits","USA",5267.21,19.59,27.70,-2.50%,1051748
2244,"SWSH","Swisher Hygiene Inc.","Consumer Goods","Cleaning Products","USA",81.33,,0.46,0.70%,63147
2245,"SYBT","SY Bancorp Inc.","Financial","Regional - Southeast Banks","USA",464.37,16.70,32.28,0.16%,2156
2246,"SYKE","Sykes Enterprises, Incorporated","Technology","Information Technology Services","USA",891.21,22.64,20.99,0.77%,40416
2247,"SYMC","Symantec Corporation","Technology","Security Software & Services","USA",16077.00,20.35,22.98,-0.11%,2005882
2248,"SYMM","Symmetricom Inc.","Technology","Communication Equipment","USA",,,,,0
2249,"SYMX","Synthesis Energy Systems, Inc.","Basic Materials","Specialty Chemicals","USA",42.51,,0.69,2.99%,1092503
2250,"SYNA","Synaptics Inc.","Technology","Application Software","USA",1652.84,13.63,49.90,-0.50%,97940
2251,"SYNC","Synacor, Inc.","Technology","Internet Information Providers","USA",70.25,,2.53,-1.52%,21760
2252,"SYNL","Synalloy Corp.","Basic Materials","Steel & Iron","USA",97.02,16.89,15.06,-0.92%,103205
2253,"SYNM","Syntroleum Corp.","Basic Materials","Oil & Gas Refining & Marketing","USA",24.43,,3.25,32.11%,635010
2254,"SYNT","Syntel, Inc.","Technology","Information Technology Services","USA",3702.72,18.22,89.40,0.96%,6608
2255,"SYPR","Sypris Solutions Inc.","Technology","Scientific & Technical Instruments","USA",59.09,,3.05,0.00%,1639
2256,"SYUT","Synutra International Inc.","Consumer Goods","Dairy Products","USA",488.20,852.00,8.25,-3.17%,15377
2257,"SZYM","Solazyme, Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",611.18,,9.57,1.48%,84359
2258,"TACT","TransAct Technologies Incorporated","Technology","Computer Peripherals","USA",104.53,18.74,12.19,0.08%,1001
2259,"TAIT","Taitron Components Inc.","Services","Electronics Wholesale","USA",5.71,,1.03,0.00%,0
2260,"TASR","TASER International Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",835.85,52.52,16.30,0.12%,370949
2261,"TAST","Carrols Restaurant Group, Inc.","Services","Restaurants","USA",135.82,,6.01,1.86%,9493
2262,"TATT","TAT Technologies, Ltd.","Industrial Goods","Aerospace/Defense Products & Services","Israel",65.99,14.15,7.81,4.13%,990
2263,"TAX","JTH Holding, Inc.","Services","Personal Services","USA",309.35,43.62,24.35,1.50%,3836
2264,"TAXI","Medallion Financial Corp.","Financial","Credit Services","USA",331.38,13.03,15.34,0.59%,40742
2265,"TAYC","Taylor Capital Group Inc.","Financial","Regional - Midwest Banks","USA",743.08,14.19,25.20,-1.87%,71627
2266,"TAYD","Taylor Devices Inc.","Industrial Goods","Diversified Machinery","USA",26.75,12.59,8.17,1.36%,1406
2267,"TBAC","Tandy Brands Accessories Inc.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",1.36,,0.22,15.95%,116992
2268,"TBBK","The Bancorp Inc.","Financial","Regional - Mid-Atlantic Banks","USA",633.13,27.27,16.96,0.30%,7931
2269,"TBNK","Territorial Bancorp Inc.","Financial","Regional - Pacific Banks","USA",224.10,15.54,23.14,-0.09%,13467
2270,"TBOW","Trunkbow International Holdings, Ltd.","Technology","Diversified Communication Services","China",48.22,9.36,1.30,-0.76%,20050
2271,"TCBI","Texas Capital BancShares Inc.","Financial","Regional - Southwest  Banks","USA",2385.40,20.68,59.05,1.25%,124714
2272,"TCBK","TriCo Bancshares","Financial","Regional - Pacific Banks","USA",437.05,16.28,27.15,-0.15%,1731
2273,"TCCO","Technical Communications Corp.","Technology","Communication Equipment","USA",14.34,,8.20,5.13%,3112
2274,"TCFC","The Community Financial Corp.","Financial","Regional - Pacific Banks","USA",59.94,9.71,20.14,0.70%,3219
2275,"TCRD","THL Credit, Inc.","Financial","Asset Management","USA",549.26,10.73,16.30,0.62%,31857
2276,"TDBK","Tidelands Bancshares Inc.","Financial","Regional - Mid-Atlantic Banks","USA",1.37,,0.32,0.00%,200
2277,"TEAR","TearLab Corporation","Healthcare","Medical Laboratories & Research","USA",278.61,,8.78,0.57%,93258
2278,"TECD","Tech Data Corp.","Services","Computers Wholesale","USA",1883.08,9.06,49.36,-0.95%,29824
2279,"TECH","Techne Corp.","Healthcare","Biotechnology","USA",3269.73,28.72,89.48,0.82%,49714
2280,"TECUA","Tecumseh Products Company","Industrial Goods","Diversified Machinery","USA",160.22,,8.68,0.12%,6768
2281,"TELK","Telik Inc.","Healthcare","Drug Manufacturers - Other","USA",5.75,,1.23,-2.38%,1847
2282,"TELOZ","Tel Offshore Trust","Financial","Diversified Investments","USA",5.80,,1.22,0.00%,800
2283,"TESO","Tesco Corporation","Basic Materials","Oil & Gas Equipment & Services","USA",741.27,16.94,18.88,-0.47%,43072
2284,"TESS","TESSCO Technologies Inc.","Services","Electronics Wholesale","USA",318.46,18.97,39.50,1.07%,5755
2285,"TFCO","Tufco Technologies Inc.","Consumer Goods","Paper & Paper Products","USA",21.76,10.10,5.05,0.00%,0
2286,"TFM","The Fresh Market, Inc.","Services","Grocery Stores","USA",1898.82,27.35,39.92,1.37%,228295
2287,"TFSL","TFS Financial Corp","Financial","Regional - Midwest Banks","USA",3576.71,65.78,11.77,-0.59%,21758
2288,"TGA","TransGlobe Energy Corp.","Basic Materials","Independent Oil & Gas","Canada",639.84,10.69,8.61,-0.58%,17800
2289,"TGE","TGC Industries Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",153.92,78.33,7.16,1.56%,6361
2290,"TGTX","TG Therapeutics, Inc.","Healthcare","Biotechnology","USA",80.49,,3.57,-0.28%,8789
2291,"THFF","First Financial Corp.","Financial","Regional - Midwest Banks","USA",476.92,15.25,36.02,0.50%,1291
2292,"THLD","Threshold Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",264.02,150.33,4.49,-0.44%,40638
2293,"THOR","Thoratec Corp.","Healthcare","Medical Instruments & Supplies","USA",2064.50,45.51,35.90,-0.14%,102003
2294,"THRD","TF Financial Corporation","Financial","Savings & Loans","USA",75.98,12.65,27.52,-0.65%,680
2295,"THRM","Gentherm Incorporated","Consumer Goods","Auto Parts","USA",856.70,35.03,24.46,-1.65%,80824
2296,"THRX","Theravance Inc.","Healthcare","Biotechnology","USA",3855.72,,35.44,-1.72%,242019
2297,"THST","Truett-Hurst, Inc.","Consumer Goods","Beverages - Wineries & Distillers","USA",10.13,,3.82,1.87%,102
2298,"THTI","THT Heat Transfer Technology, Inc.","Industrial Goods","Diversified Machinery","China",21.07,11.44,1.00,-2.91%,1100
2299,"TIBX","TIBCO Software Inc.","Technology","Business Software & Services","USA",3848.89,46.08,24.00,0.17%,765461
2300,"TICC","TICC Capital Corp.","Financial","Closed-End Fund - Debt","USA",541.21,7.30,10.31,0.10%,78331
2301,"TIGR","TigerLogic Corporation","Technology","Application Software","USA",50.89,,1.70,0.00%,0
2302,"TILE","Interface Inc.","Industrial Goods","Textile Industrial","USA",1333.59,32.50,20.40,1.24%,39406
2303,"TINY","Harris & Harris Group, Inc.","Financial","Diversified Investments","USA",93.35,,3.00,0.00%,35753
2304,"TIPT","Tiptree Financial Inc.","Financial","Asset Management","USA",77.85,,7.60,0.00%,0
2305,"TISA","Top Image Systems Ltd.","Technology","Application Software","Israel",64.94,55.60,5.65,1.62%,30465
2306,"TITN","Titan Machinery, Inc.","Services","Specialty Retail, Other","USA",322.08,13.17,15.64,1.49%,105996
2307,"TIVO","TiVo Inc.","Services","CATV Systems","USA",1467.67,6.83,12.56,-0.08%,293001
2308,"TLF","Tandy Leather Factory, Inc.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",88.66,15.57,8.65,-0.80%,916
2309,"TMNG","Management Network Group Inc.","Services","Management Services","USA",21.31,,2.98,-0.33%,304
2310,"TNAV","TeleNav, Inc.","Technology","Scientific & Technical Instruments","USA",245.29,79.00,6.32,0.00%,22392
2311,"TNDM","Neutral Tandem, Inc.","Healthcare","Medical Instruments & Supplies","USA",482.65,,23.42,-0.43%,31390
2312,"TNGN","Tengion, Inc.","Healthcare","Biotechnology","USA",0.74,,0.28,-6.67%,21649
